job_number,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
232,linkedin,https://www.linkedin.com/jobs/view/4271358823,https://www.hackajob.com/job/72564e30-6703-11f0-a04e-0a757bd4ac89-performance-analyst?utm_source=LinkedIn&utm_medium=JobAds&utm_term=Automated&utm_campaign=version-1-performance-analyst&job_name=performance-analyst&company=version-1&workplace_type=remote&country=united-kingdom&urlHash=RI6H,Performance Analyst,hackajob,,2025-07-23,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,"***hackajob** 
 is collaborating with
 **Version 1** 
 to connect them with exceptional tech professionals for this role.*
 Working with various project teams on digital journeys a performance analyst will gain a strong understanding of the service from a wide range of sources, using analytical tools where necessary. Analysing the performance of a service or product against these, adapting your approach on the way.
   

  

**You Will**
* Be responsible for the performance analysis in your given area
* Help the project team measure and assess outcomes (for example, what good looks like and how it will be measured)
* Help to plan and ensure project delivery
* Find opportunities to share information with the project team, community colleagues and others
* Be adaptable in applying analysis techniques to new contexts, especially when acting as the sole representative for performance analysts on a project
* Create a performance measurement framework for a project with the wider team, including identifying reporting requirements, advising on procurement, implementation and validation of tools to deliver against these requirements
* Be responsible for the accuracy and quality of data and analysis, and how they are used


**Qualifications**
**Skills needed for this role level:**
* Analysis and insight. You can understand and help teams to apply a range of techniques to analyse data and provide insight. You are proactive and present compelling findings that inform wider decisions. You can apply innovative approaches to resolve problems.
* Communicating analysis and insight. You can understand the appropriate media to communicate findings. You can shape and share communications relevant to the audience. You can give tactical recommendations. You can present analysis and visualisations in clear ways to communicate complex messages. You can communicate negative and positive information to stakeholders. You can give tactical and strategic recommendations.
* Performance measurement. You can lead the development of performance measurement frameworks including Key Performance Indicators (KPIs). You can demonstrate a deep understanding of business goals and can turn these into tangible performance measures. (Skill level: practitioner)
* Technical understanding (performance analyst). You can show an understanding of the core technical concepts related to the role, and can apply them. You can work with the stakeholders and developers to provide specific requirements for tickets and stories that will enable the automation of data from products and digital dashboards
* Understanding analysis across the product life cycle. You can apply experience in multiple parts of the product life cycle. You can recognise when to move forward and when to stop. You can recognise the appropriate deliverables and engage the right people to meet them. You can work with other Agile delivery disciplines throughout the product life cycle. You can plan and proactively engage with stakeholders at the appropriate stage of the project. You can identify which tools and techniques should be used at each stage.
* User\\-centred analysis. You can understand the difference between user needs and desires of the user. You can demonstrate experience in meeting user needs across a variety of channels. You can integrate digital analytics with qualitative data, such as user surveys and user research, to develop hypotheses for testing. You can offer recommendations on the best tools and methods to use.
* Verification and validation of data and analysis. You can identify appropriate ways to collect, collate and prepare data. You can decide if data is accurate and fit for purpose. You can bring data together from different sources and communicate the limitations of data.
* Working within constraints (performance analyst). You can identify, understand, communicate and work within constraints. You can challenge the validity of constraints. You can ensure that standards are being met. You can show an understanding of security and data privacy.


**Technical Skills**
* Working knowledge of Google Analytics and analytical tagging
* Ability to adapt and learn other analytic and usability tools e.g. Smartlook
* Competent in Excel and using MS Forms to build surveys",Software Development,https://uk.linkedin.com/company/hackajob,https://media.licdn.com/dms/image/v2/D560BAQF6HYG6dvSK0Q/company-logo_100_100/company-logo_100_100/0/1683088716419/hackajob_logo?e=2147483647&v=beta&t=ZrLVrP8p4YgmECct6BRcAFp6DcEmFZGqFJoXL4JCKzA,,,,,,,,,,,
233,linkedin,https://www.linkedin.com/jobs/view/4268330852,,Insight & Data Analyst,DataCareers,"Milton Keynes, England, UK",2025-07-21,fulltime,,,,,,True,associate,Information Technology,,,"**Role:** 
 Insight \\& Data Analyst
 



**Location:** 
 Hybrid (Newport Pagnell and WFH)
 



**Salary** 
 : £50 \\- 60K \\+ Employee Benefits
 








  





**Key Skills:** 
 Strong SQL, PowerBI, Tableau, Python, Data analysis, data visualisation, building interactive and dynamic data dashboards, keen interest in advancing Analytics using ML/AI
 



  





  





**Why Apply:** 




 This is a great opportunity for someone with a talent for transforming raw data into interactive and dynamic dashboards to enable valuable insights. Using both conventional and advanced analytics you will be providing a valuable role enabling data driven decision making.
 



  





  





**Our Client:** 
 Our Client has an impressive story to tell! They are a global consultancy that has enjoyed exponential growth over recent years and continue to grow organically.
 



  





  





**The Role:** 




 You will join a dedicated Insight and Data Analysis team as a Senior member of the team, transforming multiple customers raw data, gathering the necessary data sets and presenting it visually in the form of interactive dashboards for each customer project. Projects are delivered within delivery deadlines, so it's varied and fast\\-paced! This role requires you to capture and interrogate customers data, identify trends and ask the question 'why?' in order to build an appropriate dashboard to gain insights for each customer that the customer can then make data driven decisions upon.
 



  





  





**The successful candidate will be able to demonstrate:** 



* A Degree in a subject with Data Analysis at its core (ie. Computer Science, Statistics, Data Science etc.)
* That you live in commuting distance to Newport Pagnell
* 3\\+ years' experience in a similar role and possess a genuine passion for data analysis and progressing your career in this field
* Strong SQL, creating views, procedures, using window functions, temp tables and CTEs, variables, calculating and processing the data within large datasets
* Experience creating dynamic data dashboards with tools such as Power BI, Tableau, etc. Comfortable creating data models, calculated tables, fields and measures using DAX, knowledge of variables and online publishing service
* *Python*
* A keen interest in AI and ideally you will already have experience of, or be studying towards a qualification in, the use of AI in advanced analytics, (using ML / AI)
* Strong communication skills
* A keen learner, resourceful and enjoys a fast\\-paced team environment.",Business Consulting and Services,https://uk.linkedin.com/company/datacareers,https://media.licdn.com/dms/image/v2/C4D0BAQEkrm929d07PA/company-logo_100_100/company-logo_100_100/0/1630526032802/datacareers_logo?e=2147483647&v=beta&t=XFnhmQe4GzXKC1AxRTq2iUEZuHGk2UuO3NiQ-Fk6rRU,,,,,,,,,,,
234,linkedin,https://www.linkedin.com/jobs/view/4266954996,,Data Analyst,Martello Talent,,2025-07-17,,,,,,,False,,,,,,,https://uk.linkedin.com/company/martellotalent,,,,,,,,,,,,
235,linkedin,https://www.linkedin.com/jobs/view/4267275775,,Data Analyst,ea Change,"London Area, United Kingdom",2025-07-16,,,,,,,False,,,,,,,https://uk.linkedin.com/company/ea-change,,,,,,,,,,,,
236,linkedin,https://www.linkedin.com/jobs/view/4278919469,,Data Analyst,Bionic,"London, England, UK",2025-07-15,fulltime,,,,,,False,entry level,Analyst,,,"**About Bionic:**
 Bionic is a tech\\-enabled business switching service. We empower small business owners with a radically better way for them to sort their business essentials through smart technology.    
 



 We're currently looking for a
 **Data Analyst** 
 to join us in a fast\\-paced environment where innovative ideas and projects come to life.  
 



**About the Role:**




 Do you take satisfaction in seeing your recommendations implemented in the real world? Are you analytically creative and motivated by new challenges? Do you have a passion for working with data to drive insight and improve customer understanding? 
 



 At Bionic, data is core to our business and strategy, and this role is part of a team that is critical to delivering on this goal.   
 



 This role will build on the firm data and reporting architecture to bring insight, clarity and simplicity to what can be a complex business, ultimately making things simple for our customers.  As such you will leverage best in class analytics and data tools. 
 



 You will have access to a wealth of data from a multitude of sources and will be translating analysis into commercially actionable insight and recommendations in a fast\\-paced environment.  The role will involve working on best practice statistical and analytical techniques to not only discover but also to test and measure impact of key strategic initiatives. 
 



 You will be an important member of the Analytics team, with opportunities to interact cross functionally with Marketing, IT, Digital, Product, Commercial and Finance teams. 
 



 Ultimately, this would be a great role for a
 **Junior Analyst who is looking to take the next step t** 
 o developing their skills in a fast growing Tech company. 
   

  





**Day\\-to\\-Day:**



* Be a key member a small team of technical analysts, responsible for delivering business critical analysis and insight


* Be hands on in the coding of Bionic data to deliver analytical solutions to business problems and opportunities


* Be creative in supporting the development of analytical solutions to drive proven business value


* Able to work in a fast\\-paced environment, having the confidence to voice your thoughts and opinions


* *Implementing rigorous testing and measurement:* 
 working on testing and measurement across products and functions, implementing methodologies to serve highly iterative and fast paced roadmap.


* *Communicate analysis to drive engagement:* 
 Share analytical results in a commercial and compelling manner, with ability to visualise insights in a clear and concise format


* *Keep up to date with new and emerging technologies:* 
 best in class techniques and application to real business problems


* *Learn and help share knowledge to grow capability of the team and Bionic:* 
 ensure that learnings are shared within the team and the business to drive a data driven culture.  Actively participate in trainings, documentation of learnings and data/analytics sharing sessions



**Essential Skills and Experience:**



* Confident User of SQL and Python


* Experience analysing large and complex datasets \\- Cloud\\-based data platforms preferred


* Understanding of statistical and data science techniques (e.g. forecasting, regression, clustering etc) to deliver business projects


* Experience in Data Visualisation (Tableau (preferred), Power BI, Looker)


* Degree level or higher in a numerate subject (e.g. Maths, Statistics, Economics, Operational Research or Computer Science)


* 1\\-2 years' experience in a data analyst or similar role, preferably in a fast\\-paced commercial or digital environment.



**Who We're Looking For:**



* A commercially driven analyst for a Data and Analytics team passionate about driving business growth
* Ability to demonstrate an analytical ‘curiosity' through innovative, data driven insights about business questions


* Ability to explore business impact and position analysis to deliver commercial value


* A self\\-starter that is curious and keen to learn new approaches and techniques as well as demonstrate innovation in approach


* A keen sharer of information with the ability to translate analysis into insight and support delivery of compelling commercial recommendations
* Curious, proactive, ambitious, storyteller, loves solving complex problems and excited to help others and share the success, team player
* Experience working in cross\\-functional teams (with product, commercial, marketing and IT) is preferrable
* It would be highly desirable if you had experience within one of the following: Digital, B2B, Retail and Customer Data
  



**Interview process**



* Initial conversation with one of our Talent Acquisition Team


* 1st stage Teams interview with the hiring manager and a colleague from the Data Analytics team


* 2nd stage in\\-person case study\\-based interview



**About the Bionic Group**




 Bionic has over 600 colleagues working across three office locations and four businesses; Bionic \\- London (HQ), Bionic Outbound \\- Luton, Think Business Loans \\- Chelmsford, and Smart \\-our Field based agents. 
 



 Working at Bionic means provides you many opportunities to advance your career, with incredible progression, recognition, and reward. 
 



**Benefits** 
   
 



 Enhance your health \\& wellbeing 🌱 
 


* Private healthcare cover


* Employee Assistance Programme, including a virtual GP service, priority physio \\& talking therapies


* Eyecare scheme



 Taking time away from work 🏖️ 
 


* 25 days annual leave plus the 8 UK bank holidays, increasing with tenure


* 1 paid family/religious day of leave per year \\- following successful probation period


* 1 paid charity volunteering day per year


* Option to buy/sell up to an additional 3 days leave per year



 Family matters: for the special moments 🏠 
 


* Enhanced maternity, paternity or shared parental leave


* 2 days off for your wedding upon joining, and up to 5 days after 2 years' service


* Flexible working options \\& a hybrid work approach



 Financial wellbeing 💸 
 


* Auto\\-enrolled salary sacrifice pension scheme


* Life assurance


* Season ticket Loans, salary advances \\& loans to buy/rent a home \\- based on tenure


* Cycle to work scheme



 Recognition 🌟 
 


* Highflyers incentive, a VIP experience for our high performers across Bionic group to celebrate success


* Company summer \\& Christmas party celebrations, business and local zonely \\& annual awards and recognition


* Long service awards","Technology, Information and Internet",https://uk.linkedin.com/company/bionicbusiness,https://media.licdn.com/dms/image/v2/C4D0BAQHyCNEaeARp6w/company-logo_100_100/company-logo_100_100/0/1641812925036/bionicbusiness_logo?e=2147483647&v=beta&t=zubaJh_IwU5mOBdCnGrx4JJVFZnnRG19h43U8jc3Y1k,,,,,,,,,,,
237,linkedin,https://www.linkedin.com/jobs/view/4267316305,,Data Analyst,Marc Daniels Specialist Recruitment,"London Area, United Kingdom",2025-07-15,,,,,,,False,,,,,,,https://uk.linkedin.com/company/marc-daniels-specialist-recruitment,,,,,,,,,,,,
238,linkedin,https://www.linkedin.com/jobs/view/4261144884,,Data Analyst,Cellence Plus,"England, United Kingdom",2025-07-09,fulltime,,,,,,False,entry level,Human Resources,,,"**Join a data\\-savvy executive search firm shaping insight\\-led decisions.** 




  





 We’re looking for a sharp, detail\\-driven
 **Data/Research Analyst** 
 to help deliver high\\-quality data and research that fuels our executive search work. This is a great opportunity for a recent graduate or early\\-career professional to build
 **hands\\-on experience in data governance, executive research, and operational delivery** 
 in a collaborative, fast\\-paced environment.
 



  





 You’ll work across teams to ensure our CRM data is accurate, well\\-structured, and compliant, supporting market insight, assignment delivery, and continuous improvement.
 



  





**What you’ll do** 



* Maintain clean, current, and GDPR\\-compliant CRM data (Invenias)
* Conduct regular data audits and apply data governance standards across assignments
* Format and structure data to support ease of use and insight generation
* Assist with research outputs, including Market maps, Longlists, Industry and role\\-specific insights
* Track industry trends and key moves (“movers \\& shakers”) to keep internal stakeholders informed
* Use AI tools and automation to streamline data and research processes
* Collaborate with Consultants, Researchers, and Operations team members to support high\\-quality delivery



  





**What you’ll bring** 



* Degree in Business, Economics, Data Science, AI or a related field
* Strong Excel skills and an enthusiasm for tidy, accurate data
* Highly organised and detail\\-orientated, with strong quality\\-checking habits
* Curious mindset and willingness to learn new tools and approaches
* Clear communication skills and a collaborative attitude
* Bonus if you have experience with any of the following: Invenias or other CRM platforms, LinkedIn Recruiter or online business research tools, Power BI, Python, SQL, or similar, understanding of GDPR or prior experience in search/recruitment.



  





**Why Cellence Plus?** 



* Join a collaborative team where insight matters
* Help connect data points across markets, roles, and clients to shape a joined\\-up view of the talent landscape
* Contribute to a business where high\\-quality data and research enable strategic decisions
* Develop core skills that support a future career in data, research, or executive search",Construction and Staffing and Recruiting,https://uk.linkedin.com/company/cellence-plus,https://media.licdn.com/dms/image/v2/D4E0BAQHwIgN9mW_0Dg/company-logo_100_100/company-logo_100_100/0/1715854433487/cellence_plus_logo?e=2147483647&v=beta&t=cvVbsGlrrcy2YcYOyJb04KFEedXe3tkfJQj7YL28wCI,,,,,,,,,,,
239,linkedin,https://www.linkedin.com/jobs/view/4261184040,,TikTok LIVE Data Analyst,TikTok,"London, England, UK",2025-07-09,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**Responsibilities**
 The LIVE Operations team is obsessed with everything to do with TikTok LIVE. Our focus is to continually champion and optimize TikTok LIVE through working with creators to ensure a creative, fun and safe space for all of our users.
   

  

 The Regional LIVE Operation Strategy Team leads various cross\\-functional projects. Our key initiatives include developing strategic plans to drive widespread adoption of LIVE at scale among creators, localizing new product features, creating user engagement strategies, ensuring a positive creator experience through education on the Community Guidelines and best practices, and providing ad hoc analysis and support to cross\\-functional partners.
   

  

 Responsibilities:
   

 \\- Analyzing local and global trends to help improve performance within the EU LIVE team
   

 \\- Creating and preparing reports and dashboards to help us better identify areas of focus and trends within our ecosystem
   

  

 Examples of Problems You'll Be Solving:
   

 \\- What are the best content verticals for us to focus our creator recruitment on?
   

 \\- Building a prediction model for identifying creators who may be destined for success on our platform
   

 \\- Which metrics and leading and lagging indicators should we use for our key OKRs?
   

 \\- How should we best segment our creators and users to have a more meaningful impact on their growth?
   

 \\- What are the best touch\\-points to educate our creators, and when should we activate this education?
   

 \\- Using statistical tools to simplify complex data sets, helping us better diagnose issues and propose solutions
   

  

**Qualifications**
 Minimum Qualifications:
   

 \\- Minimum 3 years of working experience in data analysis
   

 \\- Strong mathematical skills to measure, collect, and analyze data
   

 \\- Attention to detail
   

  

 Preferred Qualifications:
   

 \\- Proficiency in statistics and experience using data visualization software such as Tableau, PowerBI, or Looker
   

 \\- Knowledge of SQL and any programming languages (Python is highly preferred)
   

  

**About TikTok**
 TikTok is the leading destination for short\\-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.​
   

  

  

**Why Join Us**
 Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and bring joy \\- a mission we work towards every day.​
   

 We strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. Every challenge is an opportunity to learn and innovate as one team. We're resilient and embrace challenges as they come. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our company, and our users. When we create and grow together, the possibilities are limitless. Join us.​
   

 ​
   

 Diversity \\& Inclusion​
   

 TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.​",Entertainment and Online Media,https://www.linkedin.com/company/tiktok,https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=2147483647&v=beta&t=kjlfC3pp8wZsiPWYboSCdqqHXQdD7o7gKbgMRZ6YPdw,,,,,,,,,,,
240,linkedin,https://www.linkedin.com/jobs/view/4263342254,,Data Analyst,Halian,"London Area, United Kingdom",,fulltime,,,,,,False,mid-senior level,Information Technology,,,"We are seeking a skilled
 **Data Analyst** 
 with a good understanding in
 **data modeling / data warehouse development** 
 , and
 **business intelligence tooling** 
 to join my clients
 **payments team, within the fintech space** 
 . This role is pivotal in building and optimizing data systems and pipelines that support analytics, reporting.
 



  





**Key Responsibilities** 



* Develop high\\-quality
 **Power BI** 
 and
 **Tableau dashboards** 
 , supporting business teams in making data\\-informed decisions.
* Ensure data integrity, reliability, and performance through testing, monitoring, and documentation.
* **Exposure to Data Modelling and Warehousing would beneficial as you will need to build data models or migrate existing ones.**
* Drive best practices in
 **data governance** 
 ,
 **metadata management** 
 , and
 **data security** 
 .
* Contribute to the continuous improvement of our data platform and tooling.



  





**Required Skills \\& Experience** 



* 3–5 \\+ years of experience as a
 **Data Analyst** 
 , preferably in a
 **FinTech or Payments** 
 environment.
* Exposure and a good understansinf in
 **data modeling** 
 (dimensional and normalized),
 **ETL/ELT design** 
 , and
 **data warehousing techniques** 
 .
* Proficiency in
 **SQL** 
 and experience with scripting languages such as
 **Python** 
 or
 **Scala** 
 .
* Demonstrated ability to create impactful dashboards using
 **Power BI** 
 and
 **Tableau** 
 .
* Deep understanding of
 **data pipeline orchestration tools** 
 (e.g., Airflow, dbt, Azure Data Factory).
* Experience working in agile, cross\\-functional teams, collaborating closely with data analysts, engineers, and business stakeholders.
* Strong problem\\-solving skills, attention to detail, and an ability to balance short\\-term fixes with long\\-term scalable solutions.



  





**Nice to Have** 



* Experience with real\\-time or streaming data (Kafka, Kinesis).
* Familiarity with financial transaction data or payment processing systems.
* Exposure to data privacy regulations (e.g., GDPR, PCI\\-DSS) and data security best practices



  





 This role offers a 2 stage interview process and is required to work on site 3 days a week in central London.
 



  





 Apply now to be considered!",Financial Services,https://uk.linkedin.com/company/halian,https://media.licdn.com/dms/image/v2/D4D0BAQEg0_w21RZd1g/company-logo_100_100/company-logo_100_100/0/1667325723256/halian_logo?e=2147483647&v=beta&t=QC-pjH1k-b-2lxEhY3-uIot53ixyJpONNk2s8b8_-Tg,,,,,,,,,,,
241,linkedin,https://www.linkedin.com/jobs/view/4278235184,,Data Analyst,Data Idols,"London, England, UK",2025-08-05,fulltime,,,,,,False,entry level,Information Technology,,,"Data Analyst
   

  

  

  

 Salary: £70K \\- £80K
   

  

  

  

 Location: London \\- Flexible working
   

  


 Data Idols are working with a fast\\-growing, product\\-led tech company to hire a Data Analyst to join their growing team. This is a key role in the team and this person will directly impact their customers.
   

  




 The Opportunity
   

  


 The team this person is joining is playing a key role in the companies data journey. You will directly impact the customers by supporting the business with insights and self serve data tools. You'll be part of a company that takes data seriously, where your work has direct impact on product quality, decision making, and customer outcomes.
   

  




 Skills and Experience
   

  

* Strong experience working with Looker
* SQL
* Python
* dbt knowledge



 If you are looking for a new challenge, then please submit your CV for initial screening and more details.
   

  




 Data Analyst
   

  

  

**Desired Skills and Experience**
 Looker\\|SQL\\|dbt",Data Infrastructure and Analytics,https://uk.linkedin.com/company/data-idols,https://media.licdn.com/dms/image/v2/C4E0BAQE0Rx8tLcL-HA/company-logo_100_100/company-logo_100_100/0/1663667568848/data_idols_logo?e=2147483647&v=beta&t=RnMYseJ-CJfy0cBBQavlrw_zYSxBk0XZ2nQ0mPdT9Ow,,,,,,,,,,,
242,linkedin,https://www.linkedin.com/jobs/view/4280120622,,Data Analyst,Propel Finance,,2025-08-05,,,,,,,False,,,,,,,https://uk.linkedin.com/company/propelfinance,,,,,,,,,,,,
243,linkedin,https://www.linkedin.com/jobs/view/4277743606,,Data Analyst,Fanatics,"Manchester, England, UK",2025-08-05,fulltime,,,,,,False,entry level,Information Technology,,,"**Job Description**
* Job Title:
* Reporting to:


 Data Analyst
   

  

 General Manager
   

  

* Purpose of the Role:


 Responsible for sourcing, processing and analysing data in relation to operations in order to derive actionable insights and opportunity identification. This role is responsible for supporting the delivery of all core operational metrics, including but not limited to: cost, efficiency, service level delivery and inventory accuracy.
   

  

 This role will undertake a series of projects to improve data visibility and utilisation within the operation, to support the delivery of key projects and improvements. This role requires a basis in understanding of operational processes strength in numerical understanding and logical reasoning, as well as the technical skills require to acquire, process, manipulate and analyse large data sets.
   

  

* Duties / Responsibilities:
* Leveraging analytical thinking to draw actionable insights from a variety of data sources, including presentation to stakeholders and senior leaders
* Implement Data Visualisation software to create Operations Dashboards
* Building reporting dashboards as necessary across projects and key metrics
* Building numerical models for operational use, including but not limited to: performance reports, operational forecasting and planning
* Conducting data and process deep dives alongside operational leaders to unpick complex operational issues
* Knowledge / Skills / Experience:
* Operational experience required, D2C/Warehousing experience highly beneficial
* Experienced in the application of Python to support data analysis
* Advanced ability to write SQL and navigate large database architectures
* Advanced understanding and use of excel, including Macros, VBA
* Structured and thorough in approach to analysing and presenting data
* Highly experienced in the use of data visualisation tools such as Power BI, Tableauand similar
* Demonstratable experience in deriving actionable insights from large data sets
* Experience in a variety of analytical methods, including but not limited to: statistical analysis, processing mapping, regression analysis and hypothesis testing
* Experienced in the creation of PowerPoint presentations to share results, insights and performance with stakeholders
* Key Stakeholders:
* Operational Leaders
* Site Leadership team
* Internal customers including, but not limited to, tech, retail and events teams, eComm team and Branding and Merch","Technology, Information and Internet",https://www.linkedin.com/company/fanatics-inc-,https://media.licdn.com/dms/image/v2/D4E0BAQGxucH72bG6hw/company-logo_100_100/B4EZbPpbY8HwAQ-/0/1747240466631/fanatics_inc__logo?e=2147483647&v=beta&t=YKMQsg2IGNqz1wOgmFy_v-x4QnZ1xDGAk81-DgiTR8g,,,,,,,,,,,
244,linkedin,https://www.linkedin.com/jobs/view/4277720057,,Data Analyst,IFRS Foundation,"London Area, United Kingdom",2025-08-04,,,,,,,False,,,,,,,https://uk.linkedin.com/company/ifrs-foundation,,,,,,,,,,,,
245,linkedin,https://www.linkedin.com/jobs/view/4277693344,,Junior Data Analyst,Arthur Recruitment,"London Area, United Kingdom",2025-08-04,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**Job Title:** 
 Junior Data Analyst (Power BI / SQL)
 



**Location:** 
 London (Hybrid – 2 days onsite)
 



**Salary:** 
 £45,000 \\+ Benefits
 



**Job Type:** 
 Full\\-Time, Permanent
 



  





**Are you a data\\-driven thinker using Power BI and SQL?** 




 Looking for a collaborative environment where you can make a real impact while continuing to grow your skills?
 



  





 We’re hiring a
 **Data Analyst** 
 to join a growing team within a dynamic and forward\\-thinking Insurance services company with a global footprint. Reporting directly to the Group Data Lead, you’ll play a hands\\-on role in developing high\\-quality dashboards, reporting tools, and data solutions used by internal stakeholders and external clients.
 



  





**What You’ll Be Doing:** 



* Build and maintain
 **Power BI dashboards** 
 , including
 **externally\\-facing reports** 
 for clients and underwriting teams
* Write SQL queries to
 **extract, transform and support backend reporting**
* Collaborate with internal teams to
 **gather requirements** 
 and translate them into insightful visualisations
* Develop KPI dashboards and static reports (Excel, PowerPoint) for strategic insights
* Support client rollouts and help onboard data\\-driven solutions



  





**Tech Stack \\& Tools:** 



* Power BI (including
 **Paginated Reports** 
 )
* SQL
* Excel \\& PowerPoint
* Familiarity with Microsoft Fabric is a bonus



  





**Ideal Candidate:** 



* **1 years of experience** 
 in a Data Analyst or Reporting Analyst role
* Solid experience with
 **Power BI** 
 and confident using
 **SQL**
* Strong communication skills – able to work with both technical and non\\-technical teams
* A proactive, delivery\\-focused mindset – someone who takes ownership of tasks
* Keen to learn and develop in a
 **non\\-hierarchical, supportive environment**
* Comfortable working with
 **small to mid\\-sized datasets** 
 (this is not a big data role)



  





**What’s on Offer:** 



* Competitive salary (up to £45K)
* Hybrid working – 2 days per week in a central London office
* A supportive team with mentorship from senior data professionals
* Exposure to global teams across Europe, the US, and Asia
* An inclusive, values\\-led culture with strong ethical foundations



  





 If you're excited about leveraging your Power BI and SQL skills in a meaningful way and want to be part of a forward\\-thinking, global environment — apply today!",Insurance,https://uk.linkedin.com/company/arthurfinancial,https://media.licdn.com/dms/image/v2/C4E0BAQHw0ABCOcOdtA/company-logo_100_100/company-logo_100_100/0/1668596923722/arthurfinancial_logo?e=2147483647&v=beta&t=EJ91OMpYqtMd2__rP-5mRLh5s1jew5JePw9SurxqcWU,,,,,,,,,,,
246,linkedin,https://www.linkedin.com/jobs/view/4277571782,,Insights Analyst,AstraZeneca,"City Of London, England, UK",2025-08-01,temporary,,,,,,True,mid-senior level,Analyst and Information Technology,,,"**Role:** 
 Business Insights Analyst
 



**Role Type:** 
 Temporary – 6 Months – Full Time
 



**Location:** 
 London – St. Pancras – x3 Days On\\-Site per week / x2 days Working Remote
 



  





  





**Your New Company**




  





 As a Business Insights Analyst you will be working within the UK Oncology Insights and Analytics team to provide relevant insights and analysis to enable an optimal diagnosis of our business performance.
 



  





 In this regard, the Business Insights Analyst will be responsible for analysing different data sources (sales data, competitive insights, activity, etc.) to generate insights aimed at delivering competitive advantage. In addition, the incumbent will also contribute to critical business processes connected to data automation, brand planning and financial planning.
 



  





  





**Your New Role**




  




* Generate insights on patients, customers and NHS as well as brands, markets and TA by analysing multiple data sources to inform and influence business decisions
* Deliver performance analytics on priority brands by (1\\) identifying patterns within the data, (2\\) uncovering insights / brand opportunities and (3\\) articulate useful recommendations
* Support strategic planning and financial planning processes
* Support data and analytics automation processes
* Working closely with the BUs, develop a thorough understanding of current key business issues and provide solutions to support BU decision making
* Proactively identifies blind spots and opportunities in terms of unanswered business questions and insights
* Drive compliant processes according to AZ SoPs and Code of conduct



  





**Essential Skills**




  




* 3 to 5 years of experience in analytical or insights generation roles
* Analytical skills, strong excel \\+ power point skills
* Knowledge of NHS and the pharma industry – Oncology advantageous
* Ability to distil impactful insights out of different data
* Proven track record of working with senior stakeholders in a complex environment
* Self\\-starter who can face challenges with positive attitude



  





**Desirable Skills**




  




* Oncology knowledge / experience
* Experience with PowerBI
* Pharma Sales \\& Marketing experience



  





  





**WHY ASTRAZENECA?** 




  





 It's an exciting time to join AstraZeneca, a global business that's rapidly growing \\- there's a lot happening and even more to come. And we are a valued part of this journey. Respected partners across the business, we provide the platform that's going to power us to achieve more.
 



  





**So, what's next?** 




  





 Are you ready to bring new insights and fresh thinking to the table? Brilliant! We have one seat available, and we hope it's yours. Please apply with a copy of your CV.",Pharmaceutical Manufacturing,https://uk.linkedin.com/company/astrazeneca,https://media.licdn.com/dms/image/v2/C4E0BAQEuFlOA7pBVJw/company-logo_100_100/company-logo_100_100/0/1663748570969/astrazeneca_logo?e=2147483647&v=beta&t=BCPWjufeysrT_XeEdD2tojet6iz5xZQvJWlTjbqcDHw,,,,,,,,,,,
247,linkedin,https://www.linkedin.com/jobs/view/4277581023,,Data Analyst,CereCore,"England, United Kingdom",2025-08-01,,,,,,,False,,,,,,,https://www.linkedin.com/company/cerecore-tech,,,,,,,,,,,,
